annotation_base_name,split
flame_sample_1417_pain_7,0
flame_sample_1417_pain_8,0
flame_sample_1417_pain_9,0
flame_sample_1418_pain_1,0
flame_sample_1418_pain_10,0
flame_sample_1418_pain_2,0
flame_sample_1418_pain_3,0
flame_sample_1418_pain_4,0
flame_sample_1418_pain_5,0
flame_sample_1418_pain_6,0
flame_sample_1418_pain_7,0
flame_sample_1418_pain_8,0
flame_sample_1418_pain_9,0
flame_sample_1419_pain_1,0
flame_sample_1419_pain_10,0
flame_sample_1419_pain_2,0
flame_sample_1419_pain_3,0
flame_sample_1419_pain_4,0
flame_sample_1419_pain_5,0
flame_sample_1419_pain_6,0
flame_sample_1419_pain_7,0
flame_sample_1419_pain_8,0
flame_sample_1419_pain_9,0
flame_sample_1420_pain_1,0
flame_sample_1420_pain_10,0
flame_sample_1420_pain_2,0
flame_sample_1420_pain_3,0
flame_sample_1420_pain_4,0
flame_sample_1420_pain_5,0
flame_sample_1420_pain_6,0
flame_sample_1420_pain_7,0
flame_sample_1420_pain_8,0
flame_sample_1420_pain_9,0
flame_sample_1421_pain_1,2
flame_sample_1421_pain_10,2
flame_sample_1421_pain_2,2
flame_sample_1421_pain_3,2
flame_sample_1421_pain_4,2
flame_sample_1421_pain_5,2
flame_sample_1421_pain_6,2
flame_sample_1421_pain_7,2
flame_sample_1421_pain_8,2
flame_sample_1421_pain_9,2
flame_sample_1422_pain_1,0
flame_sample_1422_pain_10,0
flame_sample_1422_pain_2,0
flame_sample_1422_pain_3,0
flame_sample_1422_pain_4,0
flame_sample_1422_pain_5,0
flame_sample_1422_pain_6,0
flame_sample_1422_pain_7,0
flame_sample_1422_pain_8,0
flame_sample_1422_pain_9,0
flame_sample_1423_pain_1,0
flame_sample_1423_pain_10,0
flame_sample_1423_pain_2,0
flame_sample_1423_pain_3,0
flame_sample_1423_pain_4,0
flame_sample_1423_pain_5,0
flame_sample_1423_pain_6,0
flame_sample_1423_pain_7,0
flame_sample_1423_pain_8,0
flame_sample_1423_pain_9,0
flame_sample_1424_pain_1,1
flame_sample_1424_pain_10,1
flame_sample_1424_pain_2,1
flame_sample_1424_pain_3,1
flame_sample_1424_pain_4,1
flame_sample_1424_pain_5,1
flame_sample_1424_pain_6,1
flame_sample_1424_pain_7,1
flame_sample_1424_pain_8,1
flame_sample_1424_pain_9,1
flame_sample_1425_pain_1,2
flame_sample_1425_pain_10,2
flame_sample_1425_pain_2,2
flame_sample_1425_pain_3,2
flame_sample_1425_pain_4,2
flame_sample_1425_pain_5,2
flame_sample_1425_pain_6,2
flame_sample_1425_pain_7,2
flame_sample_1425_pain_8,2
flame_sample_1425_pain_9,2
flame_sample_1426_pain_1,0
flame_sample_1426_pain_10,0
flame_sample_1426_pain_2,0
flame_sample_1426_pain_3,0
flame_sample_1426_pain_4,0
flame_sample_1426_pain_5,0
flame_sample_1426_pain_6,0
flame_sample_1426_pain_7,0
flame_sample_1426_pain_8,0
flame_sample_1426_pain_9,0
flame_sample_1427_pain_1,2
flame_sample_1427_pain_10,2
flame_sample_1427_pain_2,2
flame_sample_1427_pain_3,2
flame_sample_1427_pain_4,2
flame_sample_1427_pain_5,2
flame_sample_1427_pain_6,2
flame_sample_1427_pain_7,2
flame_sample_1427_pain_8,2
flame_sample_1427_pain_9,2
flame_sample_1428_pain_1,1
flame_sample_1428_pain_10,1
flame_sample_1428_pain_2,1
flame_sample_1428_pain_3,1
flame_sample_1428_pain_4,1
flame_sample_1428_pain_5,1
flame_sample_1428_pain_6,1
flame_sample_1428_pain_7,1
flame_sample_1428_pain_8,1
flame_sample_1428_pain_9,1
flame_sample_1429_pain_1,0
flame_sample_1429_pain_10,0
flame_sample_1429_pain_2,0
flame_sample_1429_pain_3,0
flame_sample_1429_pain_4,0
flame_sample_1429_pain_5,0
flame_sample_1429_pain_6,0
flame_sample_1429_pain_7,0
flame_sample_1429_pain_8,0
flame_sample_1429_pain_9,0
flame_sample_1430_pain_1,0
flame_sample_1430_pain_10,0
flame_sample_1430_pain_2,0
flame_sample_1430_pain_3,0
flame_sample_1430_pain_4,0
flame_sample_1430_pain_5,0
flame_sample_1430_pain_6,0
flame_sample_1430_pain_7,0
flame_sample_1430_pain_8,0
flame_sample_1430_pain_9,0
flame_sample_1431_pain_1,0
flame_sample_1431_pain_10,0
flame_sample_1431_pain_2,0
flame_sample_1431_pain_3,0
flame_sample_1431_pain_4,0
flame_sample_1431_pain_5,0
flame_sample_1431_pain_6,0
flame_sample_1431_pain_7,0
flame_sample_1431_pain_8,0
flame_sample_1431_pain_9,0
flame_sample_1432_pain_1,1
flame_sample_1432_pain_10,1
flame_sample_1432_pain_2,1
flame_sample_1432_pain_3,1
flame_sample_1432_pain_4,1
flame_sample_1432_pain_5,1
flame_sample_1432_pain_6,1
flame_sample_1432_pain_7,1
flame_sample_1432_pain_8,1
flame_sample_1432_pain_9,1
flame_sample_1433_pain_1,0
flame_sample_1433_pain_10,0
flame_sample_1433_pain_2,0
flame_sample_1433_pain_3,0
flame_sample_1433_pain_4,0
flame_sample_1433_pain_5,0
flame_sample_1433_pain_6,0
flame_sample_1433_pain_7,0
flame_sample_1433_pain_8,0
flame_sample_1433_pain_9,0
flame_sample_1434_pain_1,1
flame_sample_1434_pain_10,1
flame_sample_1434_pain_2,1
flame_sample_1434_pain_3,1
flame_sample_1434_pain_4,1
flame_sample_1434_pain_5,1
flame_sample_1434_pain_6,1
flame_sample_1434_pain_7,1
flame_sample_1434_pain_8,1
flame_sample_1434_pain_9,1
flame_sample_1435_pain_1,1
flame_sample_1435_pain_10,1
flame_sample_1435_pain_2,1
flame_sample_1435_pain_3,1
flame_sample_1435_pain_4,1
flame_sample_1435_pain_5,1
flame_sample_1435_pain_6,1
flame_sample_1435_pain_7,1
flame_sample_1435_pain_8,1
flame_sample_1435_pain_9,1
flame_sample_1436_pain_1,2
flame_sample_1436_pain_10,2
flame_sample_1436_pain_2,2
flame_sample_1436_pain_3,2
flame_sample_1436_pain_4,2
flame_sample_1436_pain_5,2
flame_sample_1436_pain_6,2
flame_sample_1436_pain_7,2
flame_sample_1436_pain_8,2
flame_sample_1436_pain_9,2
flame_sample_1437_pain_1,0
flame_sample_1437_pain_10,0
flame_sample_1437_pain_2,0
flame_sample_1437_pain_3,0
flame_sample_1437_pain_4,0
flame_sample_1437_pain_5,0
flame_sample_1437_pain_6,0
flame_sample_1437_pain_7,0
flame_sample_1437_pain_8,0
flame_sample_1437_pain_9,0
flame_sample_1438_pain_1,0
flame_sample_1438_pain_10,0
flame_sample_1438_pain_2,0
flame_sample_1438_pain_3,0
flame_sample_1438_pain_4,0
flame_sample_1438_pain_5,0
flame_sample_1438_pain_6,0
flame_sample_1438_pain_7,0
flame_sample_1438_pain_8,0
flame_sample_1438_pain_9,0
flame_sample_1439_pain_1,1
flame_sample_1439_pain_10,1
flame_sample_1439_pain_2,1
flame_sample_1439_pain_3,1
flame_sample_1439_pain_4,1
flame_sample_1439_pain_5,1
flame_sample_1439_pain_6,1
flame_sample_1439_pain_7,1
flame_sample_1439_pain_8,1
flame_sample_1439_pain_9,1
flame_sample_1440_pain_1,0
flame_sample_1440_pain_10,0
flame_sample_1440_pain_2,0
flame_sample_1440_pain_3,0
flame_sample_1440_pain_4,0
flame_sample_1440_pain_5,0
flame_sample_1440_pain_6,0
flame_sample_1440_pain_7,0
flame_sample_1440_pain_8,0
flame_sample_1440_pain_9,0
flame_sample_1441_pain_1,2
flame_sample_1441_pain_10,2
flame_sample_1441_pain_2,2
flame_sample_1441_pain_3,2
flame_sample_1441_pain_4,2
flame_sample_1441_pain_5,2
flame_sample_1441_pain_6,2
flame_sample_1441_pain_7,2
flame_sample_1441_pain_8,2
flame_sample_1441_pain_9,2
flame_sample_1442_pain_1,0
flame_sample_1442_pain_10,0
flame_sample_1442_pain_2,0
flame_sample_1442_pain_3,0
flame_sample_1442_pain_4,0
flame_sample_1442_pain_5,0
flame_sample_1442_pain_6,0
flame_sample_1442_pain_7,0
flame_sample_1442_pain_8,0
flame_sample_1442_pain_9,0
flame_sample_1443_pain_1,1
flame_sample_1443_pain_10,1
flame_sample_1443_pain_2,1
flame_sample_1443_pain_3,1
flame_sample_1443_pain_4,1
flame_sample_1443_pain_5,1
flame_sample_1443_pain_6,1
flame_sample_1443_pain_7,1
flame_sample_1443_pain_8,1
flame_sample_1443_pain_9,1
flame_sample_1444_pain_1,0
flame_sample_1444_pain_10,0
flame_sample_1444_pain_2,0
flame_sample_1444_pain_3,0
flame_sample_1444_pain_4,0
flame_sample_1444_pain_5,0
flame_sample_1444_pain_6,0
flame_sample_1444_pain_7,0
flame_sample_1444_pain_8,0
flame_sample_1444_pain_9,0
flame_sample_1445_pain_1,0
flame_sample_1445_pain_10,0
flame_sample_1445_pain_2,0
flame_sample_1445_pain_3,0
flame_sample_1445_pain_4,0
flame_sample_1445_pain_5,0
flame_sample_1445_pain_6,0
flame_sample_1445_pain_7,0
flame_sample_1445_pain_8,0
flame_sample_1445_pain_9,0
flame_sample_1446_pain_1,0
flame_sample_1446_pain_10,0
flame_sample_1446_pain_2,0
flame_sample_1446_pain_3,0
flame_sample_1446_pain_4,0
flame_sample_1446_pain_5,0
flame_sample_1446_pain_6,0
flame_sample_1446_pain_7,0
flame_sample_1446_pain_8,0
flame_sample_1446_pain_9,0
flame_sample_1447_pain_1,0
flame_sample_1447_pain_10,0
flame_sample_1447_pain_2,0
flame_sample_1447_pain_3,0
flame_sample_1447_pain_4,0
flame_sample_1447_pain_5,0
flame_sample_1447_pain_6,0
flame_sample_1447_pain_7,0
flame_sample_1447_pain_8,0
flame_sample_1447_pain_9,0
flame_sample_1448_pain_1,0
flame_sample_1448_pain_10,0
flame_sample_1448_pain_2,0
flame_sample_1448_pain_3,0
flame_sample_1448_pain_4,0
flame_sample_1448_pain_5,0
flame_sample_1448_pain_6,0
flame_sample_1448_pain_7,0
flame_sample_1448_pain_8,0
flame_sample_1448_pain_9,0
flame_sample_1449_pain_1,0
flame_sample_1449_pain_10,0
flame_sample_1449_pain_2,0
flame_sample_1449_pain_3,0
flame_sample_1449_pain_4,0
flame_sample_1449_pain_5,0
flame_sample_1449_pain_6,0
flame_sample_1449_pain_7,0
flame_sample_1449_pain_8,0
flame_sample_1449_pain_9,0
flame_sample_1450_pain_1,0
flame_sample_1450_pain_10,0
flame_sample_1450_pain_2,0
flame_sample_1450_pain_3,0
flame_sample_1450_pain_4,0
flame_sample_1450_pain_5,0
flame_sample_1450_pain_6,0
flame_sample_1450_pain_7,0
flame_sample_1450_pain_8,0
flame_sample_1450_pain_9,0
flame_sample_1451_pain_1,0
flame_sample_1451_pain_10,0
flame_sample_1451_pain_2,0
flame_sample_1451_pain_3,0
flame_sample_1451_pain_4,0
flame_sample_1451_pain_5,0
flame_sample_1451_pain_6,0
flame_sample_1451_pain_7,0
flame_sample_1451_pain_8,0
flame_sample_1451_pain_9,0
flame_sample_1452_pain_1,0
flame_sample_1452_pain_10,0
flame_sample_1452_pain_2,0
flame_sample_1452_pain_3,0
flame_sample_1452_pain_4,0
flame_sample_1452_pain_5,0
flame_sample_1452_pain_6,0
flame_sample_1452_pain_7,0
flame_sample_1452_pain_8,0
flame_sample_1452_pain_9,0
flame_sample_1453_pain_1,0
flame_sample_1453_pain_10,0
flame_sample_1453_pain_2,0
flame_sample_1453_pain_3,0
flame_sample_1453_pain_4,0
flame_sample_1453_pain_5,0
flame_sample_1453_pain_6,0
flame_sample_1453_pain_7,0
flame_sample_1453_pain_8,0
flame_sample_1453_pain_9,0
flame_sample_1454_pain_1,2
flame_sample_1454_pain_10,2
flame_sample_1454_pain_2,2
flame_sample_1454_pain_3,2
flame_sample_1454_pain_4,2
flame_sample_1454_pain_5,2
flame_sample_1454_pain_6,2
flame_sample_1454_pain_7,2
flame_sample_1454_pain_8,2
flame_sample_1454_pain_9,2
flame_sample_1455_pain_1,0
flame_sample_1455_pain_10,0
flame_sample_1455_pain_2,0
flame_sample_1455_pain_3,0
flame_sample_1455_pain_4,0
flame_sample_1455_pain_5,0
flame_sample_1455_pain_6,0
flame_sample_1455_pain_7,0
flame_sample_1455_pain_8,0
flame_sample_1455_pain_9,0
flame_sample_1456_pain_1,0
flame_sample_1456_pain_10,0
flame_sample_1456_pain_2,0
flame_sample_1456_pain_3,0
flame_sample_1456_pain_4,0
flame_sample_1456_pain_5,0
flame_sample_1456_pain_6,0
flame_sample_1456_pain_7,0
flame_sample_1456_pain_8,0
flame_sample_1456_pain_9,0
flame_sample_1457_pain_1,1
flame_sample_1457_pain_10,1
flame_sample_1457_pain_2,1
flame_sample_1457_pain_3,1
flame_sample_1457_pain_4,1
flame_sample_1457_pain_5,1
flame_sample_1457_pain_6,1
flame_sample_1457_pain_7,1
flame_sample_1457_pain_8,1
flame_sample_1457_pain_9,1
flame_sample_1458_pain_1,0
flame_sample_1458_pain_10,0
flame_sample_1458_pain_2,0
flame_sample_1458_pain_3,0
flame_sample_1458_pain_4,0
flame_sample_1458_pain_5,0
flame_sample_1458_pain_6,0
flame_sample_1458_pain_7,0
flame_sample_1458_pain_8,0
flame_sample_1458_pain_9,0
flame_sample_1459_pain_1,0
flame_sample_1459_pain_10,0
flame_sample_1459_pain_2,0
flame_sample_1459_pain_3,0
flame_sample_1459_pain_4,0
flame_sample_1459_pain_5,0
flame_sample_1459_pain_6,0
flame_sample_1459_pain_7,0
flame_sample_1459_pain_8,0
flame_sample_1459_pain_9,0
flame_sample_1460_pain_1,1
flame_sample_1460_pain_10,1
flame_sample_1460_pain_2,1
flame_sample_1460_pain_3,1
flame_sample_1460_pain_4,1
flame_sample_1460_pain_5,1
flame_sample_1460_pain_6,1
flame_sample_1460_pain_7,1
flame_sample_1460_pain_8,1
flame_sample_1460_pain_9,1
flame_sample_1461_pain_1,2
flame_sample_1461_pain_10,2
flame_sample_1461_pain_2,2
flame_sample_1461_pain_3,2
flame_sample_1461_pain_4,2
flame_sample_1461_pain_5,2
flame_sample_1461_pain_6,2
flame_sample_1461_pain_7,2
flame_sample_1461_pain_8,2
flame_sample_1461_pain_9,2
flame_sample_1462_pain_1,2
flame_sample_1462_pain_10,2
flame_sample_1462_pain_2,2
flame_sample_1462_pain_3,2
flame_sample_1462_pain_4,2
flame_sample_1462_pain_5,2
flame_sample_1462_pain_6,2
flame_sample_1462_pain_7,2
flame_sample_1462_pain_8,2
flame_sample_1462_pain_9,2
flame_sample_1463_pain_1,2
flame_sample_1463_pain_10,2
flame_sample_1463_pain_2,2
flame_sample_1463_pain_3,2
flame_sample_1463_pain_4,2
flame_sample_1463_pain_5,2
flame_sample_1463_pain_6,2
flame_sample_1463_pain_7,2
flame_sample_1463_pain_8,2
flame_sample_1463_pain_9,2
flame_sample_1464_pain_1,0
flame_sample_1464_pain_10,0
flame_sample_1464_pain_2,0
flame_sample_1464_pain_3,0
flame_sample_1464_pain_4,0
flame_sample_1464_pain_5,0
flame_sample_1464_pain_6,0
flame_sample_1464_pain_7,0
flame_sample_1464_pain_8,0
flame_sample_1464_pain_9,0
flame_sample_1465_pain_1,1
flame_sample_1465_pain_10,1
flame_sample_1465_pain_2,1
flame_sample_1465_pain_3,1
flame_sample_1465_pain_4,1
flame_sample_1465_pain_5,1
flame_sample_1465_pain_6,1
flame_sample_1465_pain_7,1
flame_sample_1465_pain_8,1
flame_sample_1465_pain_9,1
flame_sample_1466_pain_1,1
flame_sample_1466_pain_10,1
flame_sample_1466_pain_2,1
flame_sample_1466_pain_3,1
flame_sample_1466_pain_4,1
flame_sample_1466_pain_5,1
flame_sample_1466_pain_6,1
flame_sample_1466_pain_7,1
flame_sample_1466_pain_8,1
flame_sample_1466_pain_9,1
flame_sample_1467_pain_1,0
flame_sample_1467_pain_10,0
flame_sample_1467_pain_2,0
flame_sample_1467_pain_3,0
flame_sample_1467_pain_4,0
flame_sample_1467_pain_5,0
flame_sample_1467_pain_6,0
flame_sample_1467_pain_7,0
flame_sample_1467_pain_8,0
flame_sample_1467_pain_9,0
flame_sample_1468_pain_1,0
flame_sample_1468_pain_10,0
flame_sample_1468_pain_2,0
flame_sample_1468_pain_3,0
flame_sample_1468_pain_4,0
flame_sample_1468_pain_5,0
flame_sample_1468_pain_6,0
flame_sample_1468_pain_7,0
flame_sample_1468_pain_8,0
flame_sample_1468_pain_9,0
flame_sample_1469_pain_1,0
flame_sample_1469_pain_10,0
flame_sample_1469_pain_2,0
flame_sample_1469_pain_3,0
flame_sample_1469_pain_4,0
flame_sample_1469_pain_5,0
flame_sample_1469_pain_6,0
flame_sample_1469_pain_7,0
flame_sample_1469_pain_8,0
flame_sample_1469_pain_9,0
flame_sample_1470_pain_1,0
flame_sample_1470_pain_10,0
flame_sample_1470_pain_2,0
flame_sample_1470_pain_3,0
flame_sample_1470_pain_4,0
flame_sample_1470_pain_5,0
flame_sample_1470_pain_6,0
flame_sample_1470_pain_7,0
flame_sample_1470_pain_8,0
flame_sample_1470_pain_9,0
flame_sample_1471_pain_1,0
flame_sample_1471_pain_10,0
flame_sample_1471_pain_2,0
flame_sample_1471_pain_3,0
flame_sample_1471_pain_4,0
flame_sample_1471_pain_5,0
flame_sample_1471_pain_6,0
flame_sample_1471_pain_7,0
flame_sample_1471_pain_8,0
flame_sample_1471_pain_9,0
flame_sample_1472_pain_1,0
flame_sample_1472_pain_10,0
flame_sample_1472_pain_2,0
flame_sample_1472_pain_3,0
flame_sample_1472_pain_4,0
flame_sample_1472_pain_5,0
flame_sample_1472_pain_6,0
flame_sample_1472_pain_7,0
flame_sample_1472_pain_8,0
flame_sample_1472_pain_9,0
flame_sample_1473_pain_1,1
flame_sample_1473_pain_10,1
flame_sample_1473_pain_2,1
flame_sample_1473_pain_3,1
flame_sample_1473_pain_4,1
flame_sample_1473_pain_5,1
flame_sample_1473_pain_6,1
flame_sample_1473_pain_7,1
flame_sample_1473_pain_8,1
flame_sample_1473_pain_9,1
flame_sample_1474_pain_1,0
flame_sample_1474_pain_10,0
flame_sample_1474_pain_2,0
flame_sample_1474_pain_3,0
flame_sample_1474_pain_4,0
flame_sample_1474_pain_5,0
flame_sample_1474_pain_6,0
flame_sample_1474_pain_7,0
flame_sample_1474_pain_8,0
flame_sample_1474_pain_9,0
flame_sample_1475_pain_1,0
flame_sample_1475_pain_10,0
flame_sample_1475_pain_2,0
flame_sample_1475_pain_3,0
flame_sample_1475_pain_4,0
flame_sample_1475_pain_5,0
flame_sample_1475_pain_6,0
flame_sample_1475_pain_7,0
flame_sample_1475_pain_8,0
flame_sample_1475_pain_9,0
flame_sample_1476_pain_1,0
flame_sample_1476_pain_10,0
flame_sample_1476_pain_2,0
flame_sample_1476_pain_3,0
flame_sample_1476_pain_4,0
flame_sample_1476_pain_5,0
flame_sample_1476_pain_6,0
flame_sample_1476_pain_7,0
flame_sample_1476_pain_8,0
flame_sample_1476_pain_9,0
flame_sample_1477_pain_1,0
flame_sample_1477_pain_10,0
flame_sample_1477_pain_2,0
flame_sample_1477_pain_3,0
flame_sample_1477_pain_4,0
flame_sample_1477_pain_5,0
flame_sample_1477_pain_6,0
flame_sample_1477_pain_7,0
flame_sample_1477_pain_8,0
flame_sample_1477_pain_9,0
flame_sample_1478_pain_1,0
flame_sample_1478_pain_10,0
flame_sample_1478_pain_2,0
flame_sample_1478_pain_3,0
flame_sample_1478_pain_4,0
flame_sample_1478_pain_5,0
flame_sample_1478_pain_6,0
flame_sample_1478_pain_7,0
flame_sample_1478_pain_8,0
flame_sample_1478_pain_9,0
flame_sample_1479_pain_1,0
flame_sample_1479_pain_10,0
flame_sample_1479_pain_2,0
flame_sample_1479_pain_3,0
flame_sample_1479_pain_4,0
flame_sample_1479_pain_5,0
flame_sample_1479_pain_6,0
flame_sample_1479_pain_7,0
flame_sample_1479_pain_8,0
flame_sample_1479_pain_9,0
flame_sample_1480_pain_1,1
flame_sample_1480_pain_10,1
flame_sample_1480_pain_2,1
flame_sample_1480_pain_3,1
flame_sample_1480_pain_4,1
flame_sample_1480_pain_5,1
flame_sample_1480_pain_6,1
flame_sample_1480_pain_7,1
flame_sample_1480_pain_8,1
flame_sample_1480_pain_9,1
flame_sample_1481_pain_1,0
flame_sample_1481_pain_10,0
flame_sample_1481_pain_2,0
flame_sample_1481_pain_3,0
flame_sample_1481_pain_4,0
flame_sample_1481_pain_5,0
flame_sample_1481_pain_6,0
flame_sample_1481_pain_7,0
flame_sample_1481_pain_8,0
flame_sample_1481_pain_9,0
flame_sample_1482_pain_1,0
flame_sample_1482_pain_10,0
flame_sample_1482_pain_2,0
flame_sample_1482_pain_3,0
flame_sample_1482_pain_4,0
flame_sample_1482_pain_5,0
flame_sample_1482_pain_6,0
flame_sample_1482_pain_7,0
flame_sample_1482_pain_8,0
flame_sample_1482_pain_9,0
flame_sample_1483_pain_1,2
flame_sample_1483_pain_10,2
flame_sample_1483_pain_2,2
flame_sample_1483_pain_3,2
flame_sample_1483_pain_4,2
flame_sample_1483_pain_5,2
flame_sample_1483_pain_6,2
flame_sample_1483_pain_7,2
flame_sample_1483_pain_8,2
flame_sample_1483_pain_9,2
flame_sample_1484_pain_1,1
flame_sample_1484_pain_10,1
flame_sample_1484_pain_2,1
flame_sample_1484_pain_3,1
flame_sample_1484_pain_4,1
flame_sample_1484_pain_5,1
flame_sample_1484_pain_6,1
flame_sample_1484_pain_7,1
flame_sample_1484_pain_8,1
flame_sample_1484_pain_9,1
flame_sample_1485_pain_1,0
flame_sample_1485_pain_10,0
flame_sample_1485_pain_2,0
flame_sample_1485_pain_3,0
flame_sample_1485_pain_4,0
flame_sample_1485_pain_5,0
flame_sample_1485_pain_6,0
flame_sample_1485_pain_7,0
flame_sample_1485_pain_8,0
flame_sample_1485_pain_9,0
flame_sample_1486_pain_1,2
flame_sample_1486_pain_10,2
flame_sample_1486_pain_2,2
flame_sample_1486_pain_3,2
flame_sample_1486_pain_4,2
flame_sample_1486_pain_5,2
flame_sample_1486_pain_6,2
flame_sample_1486_pain_7,2
flame_sample_1486_pain_8,2
flame_sample_1486_pain_9,2
flame_sample_1487_pain_1,2
flame_sample_1487_pain_10,2
flame_sample_1487_pain_2,2
flame_sample_1487_pain_3,2
flame_sample_1487_pain_4,2
flame_sample_1487_pain_5,2
flame_sample_1487_pain_6,2
flame_sample_1487_pain_7,2
flame_sample_1487_pain_8,2
flame_sample_1487_pain_9,2
flame_sample_1488_pain_1,1
flame_sample_1488_pain_10,1
flame_sample_1488_pain_2,1
flame_sample_1488_pain_3,1
flame_sample_1488_pain_4,1
flame_sample_1488_pain_5,1
flame_sample_1488_pain_6,1
flame_sample_1488_pain_7,1
flame_sample_1488_pain_8,1
flame_sample_1488_pain_9,1
flame_sample_1489_pain_1,1
flame_sample_1489_pain_10,1
flame_sample_1489_pain_2,1
flame_sample_1489_pain_3,1
flame_sample_1489_pain_4,1
flame_sample_1489_pain_5,1
flame_sample_1489_pain_6,1
flame_sample_1489_pain_7,1
flame_sample_1489_pain_8,1
flame_sample_1489_pain_9,1
flame_sample_1490_pain_1,1
flame_sample_1490_pain_10,1
flame_sample_1490_pain_2,1
flame_sample_1490_pain_3,1
flame_sample_1490_pain_4,1
flame_sample_1490_pain_5,1
flame_sample_1490_pain_6,1
flame_sample_1490_pain_7,1
flame_sample_1490_pain_8,1
flame_sample_1490_pain_9,1
flame_sample_1491_pain_1,0
flame_sample_1491_pain_10,0
flame_sample_1491_pain_2,0
flame_sample_1491_pain_3,0
flame_sample_1491_pain_4,0
flame_sample_1491_pain_5,0
flame_sample_1491_pain_6,0
flame_sample_1491_pain_7,0
flame_sample_1491_pain_8,0
flame_sample_1491_pain_9,0
flame_sample_1492_pain_1,1
flame_sample_1492_pain_10,1
flame_sample_1492_pain_2,1
flame_sample_1492_pain_3,1
flame_sample_1492_pain_4,1
flame_sample_1492_pain_5,1
flame_sample_1492_pain_6,1
flame_sample_1492_pain_7,1
flame_sample_1492_pain_8,1
flame_sample_1492_pain_9,1
flame_sample_1493_pain_1,0
flame_sample_1493_pain_10,0
flame_sample_1493_pain_2,0
flame_sample_1493_pain_3,0
flame_sample_1493_pain_4,0
flame_sample_1493_pain_5,0
flame_sample_1493_pain_6,0
flame_sample_1493_pain_7,0
flame_sample_1493_pain_8,0
flame_sample_1493_pain_9,0
flame_sample_1494_pain_1,0
flame_sample_1494_pain_10,0
flame_sample_1494_pain_2,0
flame_sample_1494_pain_3,0
flame_sample_1494_pain_4,0
flame_sample_1494_pain_5,0
flame_sample_1494_pain_6,0
flame_sample_1494_pain_7,0
flame_sample_1494_pain_8,0
flame_sample_1494_pain_9,0
flame_sample_1495_pain_1,1
flame_sample_1495_pain_10,1
flame_sample_1495_pain_2,1
flame_sample_1495_pain_3,1
flame_sample_1495_pain_4,1
flame_sample_1495_pain_5,1
flame_sample_1495_pain_6,1
flame_sample_1495_pain_7,1
flame_sample_1495_pain_8,1
flame_sample_1495_pain_9,1
flame_sample_1496_pain_1,0
flame_sample_1496_pain_10,0
flame_sample_1496_pain_2,0
flame_sample_1496_pain_3,0
flame_sample_1496_pain_4,0
flame_sample_1496_pain_5,0
flame_sample_1496_pain_6,0
flame_sample_1496_pain_7,0
flame_sample_1496_pain_8,0
flame_sample_1496_pain_9,0
flame_sample_1497_pain_1,1
flame_sample_1497_pain_10,1
flame_sample_1497_pain_2,1
flame_sample_1497_pain_3,1
flame_sample_1497_pain_4,1
flame_sample_1497_pain_5,1
flame_sample_1497_pain_6,1
flame_sample_1497_pain_7,1
flame_sample_1497_pain_8,1
flame_sample_1497_pain_9,1
flame_sample_1498_pain_1,0
flame_sample_1498_pain_10,0
flame_sample_1498_pain_2,0
flame_sample_1498_pain_3,0
flame_sample_1498_pain_4,0
flame_sample_1498_pain_5,0
flame_sample_1498_pain_6,0
flame_sample_1498_pain_7,0
flame_sample_1498_pain_8,0
flame_sample_1498_pain_9,0
flame_sample_1499_pain_1,1
flame_sample_1499_pain_10,1
flame_sample_1499_pain_2,1
flame_sample_1499_pain_3,1
flame_sample_1499_pain_4,1
flame_sample_1499_pain_5,1
flame_sample_1499_pain_6,1
flame_sample_1499_pain_7,1
flame_sample_1499_pain_8,1
flame_sample_1499_pain_9,1
flame_sample_1500_pain_1,2
flame_sample_1500_pain_10,2
flame_sample_1500_pain_2,2
flame_sample_1500_pain_3,2
flame_sample_1500_pain_4,2
flame_sample_1500_pain_5,2
flame_sample_1500_pain_6,2
flame_sample_1500_pain_7,2
flame_sample_1500_pain_8,2
flame_sample_1500_pain_9,2
flame_sample_1501_pain_1,2
flame_sample_1501_pain_10,2
flame_sample_1501_pain_2,2
flame_sample_1501_pain_3,2
flame_sample_1501_pain_4,2
flame_sample_1501_pain_5,2
flame_sample_1501_pain_6,2
flame_sample_1501_pain_7,2
flame_sample_1501_pain_8,2
flame_sample_1501_pain_9,2
flame_sample_1502_pain_1,0
flame_sample_1502_pain_10,0
flame_sample_1502_pain_2,0
flame_sample_1502_pain_3,0
flame_sample_1502_pain_4,0
flame_sample_1502_pain_5,0
flame_sample_1502_pain_6,0
flame_sample_1502_pain_7,0
flame_sample_1502_pain_8,0
flame_sample_1502_pain_9,0
flame_sample_1503_pain_1,0
flame_sample_1503_pain_10,0
flame_sample_1503_pain_2,0
flame_sample_1503_pain_3,0
flame_sample_1503_pain_4,0
flame_sample_1503_pain_5,0
flame_sample_1503_pain_6,0
flame_sample_1503_pain_7,0
flame_sample_1503_pain_8,0
flame_sample_1503_pain_9,0
flame_sample_1504_pain_1,0
flame_sample_1504_pain_10,0
flame_sample_1504_pain_2,0
flame_sample_1504_pain_3,0
flame_sample_1504_pain_4,0
flame_sample_1504_pain_5,0
flame_sample_1504_pain_6,0
flame_sample_1504_pain_7,0
flame_sample_1504_pain_8,0
flame_sample_1504_pain_9,0
flame_sample_1505_pain_1,0
